Código,Descripción,tipo,grupo,nivel,padre,es_titular,prefijo
405110200000,Incremento de depósitos otorgados en garantía a corto plazo,T,EGRESO,3,405110000000,True,405
405119900000,Incremento de otros activos diferidos a corto plazo,T,EGRESO,3,405000000000,True,405
405120000000,INCREMENTO DE ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO,T,EGRESO,2,405000000000,True,405
405120100000,INCREMENTO DE GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO,T,EGRESO,3,405120000000,True,405
405120101000,Incremento de intereses de la deuda pública interna a largo plazo pagados por anticipado,T,EGRESO,3,405120000000,True,405
405120102000,Incremento de intereses de la deuda pública externa a largo plazo pagados por anticipado,T,EGRESO,3,405120000000,True,405
405120108000,Incremento de otros intereses a mediano y largo plazo pagados por anticipado,T,EGRESO,3,405120000000,True,405
405120199000,Incremento de otros gastos a mediano y largo plazo pagados por anticipado,T,EGRESO,3,405120000000,True,405
405120200000,Incremento de depósitos otorgados en garantía a mediano y largo plazo,T,EGRESO,3,405120000000,True,405
405129900000,Incremento de otros activos diferidos a mediano y largo plazo,T,EGRESO,3,405000000000,True,405
405130000000,INCREMENTO DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM),T,EGRESO,2,405000000000,True,405
405130100000,Incremento del Fondo de Estabilización Macroeconómica (FEM) de la República,T,EGRESO,3,405130000000,True,405
405130200000,Incremento del Fondo de Estabilización Macroeconómica (FEM) del Poder Estadal,T,EGRESO,3,405130000000,True,405
405130300000,Incremento del Fondo de Estabilización Macroeconómica (FEM) del Poder Municipal,T,EGRESO,3,405130000000,True,405
405140000000,INCREMENTO DEL FONDO DE AHORRO INTERGENERACIONAL,T,EGRESO,2,405000000000,True,405
405140100000,Incremento del Fondo de Ahorro Intergeneracional,T,EGRESO,3,405140000000,True,405
405160000000,INCREMENTO DEL FONDO DE APORTES DEL SECTOR PUBLICO,T,EGRESO,2,405000000000,True,405
405160100000,Incremento del Fondo de Aportes del Sector Público,T,EGRESO,3,405160000000,True,405
405200000000,INCREMENTO DE OTROS ACTIVOS FINANCIEROS CIRCULANTES,T,EGRESO,2,405000000000,True,405
405200100000,Incremento de otros activos financieros circulantes,T,EGRESO,3,405200000000,True,405
405210000000,INCREMENTO DE OTROS ACTIVOS FINANCIEROS NO CIRCULANTES,T,EGRESO,2,405000000000,True,405
405210100000,Incremento de activos en gestión judicial a mediano y largo plazo,T,EGRESO,3,405210000000,True,405
405210200000,Incremento de títulos y otros valores de la deuda pública en litigio a largo plazo,T,EGRESO,3,405210000000,True,405
405219900000,Incremento de otros activos financieros no circulantes,T,EGRESO,3,405000000000,True,405
405990000000,OTROS ACTIVOS FINANCIEROS,T,EGRESO,2,405000000000,True,405
405990100000,Otros activos financieros,T,EGRESO,3,405990000000,True,405
407000000000,TRANSFERENCIAS Y DONACIONES,T,EGRESO,1,400000000000,True,407
407010000000,TRANSFERENCIAS Y DONACIONES CORRIENTES INTERNAS,T,EGRESO,2,407000000000,True,407
407010100000,TRANSFERENCIAS CORRIENTES INTERNAS AL SECTOR PRIVADO,T,EGRESO,3,407010000000,True,407
407010101000,"PENSIONES DEL PERSONAL EMPLEADO, OBRERO Y MILITAR",T,EGRESO,3,407010000000,True,407
407010101200,"PENSIONES PERSONAL DOCENTE DIRECTIVO, DOCENTE Y DE INVESTIGACION",T,EGRESO,4,407010101000,True,407
407010101210,Pensiones personal docente directivo,D,EGRESO,4,407010101000,False,407
407010101220,Pensiones personal docente e investigacion,D,EGRESO,4,407010101000,False,407
407010101400,Pensiones personal auxiliar docente e investigacion,D,EGRESO,4,407010101000,False,407
407010101600,PENSIONES PERSONAL ADMINISTRATIVO,T,EGRESO,4,407010101000,True,407
407010101610,Pensiones personal directivo no docente,D,EGRESO,4,407010101000,False,407
407010101620,Pensiones personal profesional,D,EGRESO,4,407010101000,False,407
407010101630,Pensiones personal tecnico superior,D,EGRESO,4,407010101000,False,407
407010101640,Pensiones personal administrativo y apoyo tecnico,D,EGRESO,4,407010101000,False,407
407010101800,Pensiones personal obrero,D,EGRESO,4,407010101000,False,407
407010102000,"JUBILACIONES DEL PERSONAL EMPLEADO, OBRERO Y MILITAR",T,EGRESO,3,407010000000,True,407
407010102200,"JUBILACIONES PERSONAL DOCENTE DIRECTIVO, DOCENTE Y DE INVESTIGACION",T,EGRESO,4,407010102000,True,407
407010102210,Jubilaciones personal docente directivo,D,EGRESO,4,407010102000,False,407
407010102220,Jubilaciones personal docente e investigacion,D,EGRESO,4,407010102000,False,407
407010102400,Jubilaciones personal auxiliar docente e investigacion,D,EGRESO,4,407010102000,False,407
407010102600,JUBILACIONES PERSONAL ADMINISTRATIVO,T,EGRESO,4,407010102000,True,407
407010102610,Jubilaciones personal directivo no docente,D,EGRESO,4,407010102000,False,407
407010102620,Jubilaciones personal profesional,D,EGRESO,4,407010102000,False,407
407010102630,Jubilaciones personal tecnico superior,D,EGRESO,4,407010102000,False,407
407010102640,Jubilaciones personal administrativo y apoyo tecnico,D,EGRESO,4,407010102000,False,407
407010102800,Jubilaciones personal obrero,D,EGRESO,4,407010102000,False,407
407010103000,Becas escolares,D,EGRESO,3,407010000000,False,407
407010104000,Becas universitarias en el país (BECA MANUTENCION ALUMNOS),D,EGRESO,3,407010000000,False,407
407010105000,Becas de perfeccionamiento profesional en el país,D,EGRESO,3,407010000000,False,407
407010106000,Becas para estudios en el extranjero,D,EGRESO,3,407010000000,False,407
407010107000,Otras becas,D,EGRESO,3,407010000000,False,407
407010108000,Previsión por accidentes de trabajo,D,EGRESO,3,407010000000,False,407
407010109000,"AGUINALDOS AL PERSONAL EMPLEADO, OBRERO Y MILITAR PENSIONADO",T,EGRESO,3,407010000000,True,407
407010109200,"AGUINALDOS AL PERSONAL PENSIONADO DOCENTE DIRECTIVO, DOCENTE Y DE INVESTIGACION",T,EGRESO,4,407010109000,True,407
407010109210,Aguinaldos al personal pensionado docente directivo,D,EGRESO,4,407010109000,False,407
407010109220,Aguinaldos al personal pensionado docente e investigacion,D,EGRESO,4,407010109000,False,407
407010109400,Aguinaldos al personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010109000,False,407
407010109600,AGUINALDOS AL PERSONAL PENSIONADO ADMINISTRATIVO,T,EGRESO,4,407010109000,True,407
407010109610,Aguinaldos al personal pensionado administrativo directivo no docente,D,EGRESO,4,407010109000,False,407
407010109620,Aguinaldos al personal pensionado administrativo profesional,D,EGRESO,4,407010109000,False,407
407010109630,Aguinaldos al personal pensionado administrativo tecnico superior,D,EGRESO,4,407010109000,False,407
407010109640,Aguinaldos al personal pensionado administrativo y apoyo tecnico,D,EGRESO,4,407010109000,False,407
407010109800,Aguinaldos al personal pensionado obrero,D,EGRESO,4,407010109000,False,407
407010110000,"APORTES A CAJA DE AHORRO DEL PERSONAL EMPLEADO, OBRERO Y MILITAR PENSIONADO",T,EGRESO,3,407010000000,True,407
407010110200,"APORTES A CAJA DE AHORRO AL PERSONAL PENSIONADO DOCENTE DIRECTIVO, DOCENTE Y DE INVESTIGACION",T,EGRESO,4,407010110000,True,407
407010110210,Aportes a caja de ahorro al personal pensionado docente directivo,D,EGRESO,4,407010110000,False,407
407010110220,Aportes a caja de ahorro al personal pensionado docente e investigacion,D,EGRESO,4,407010110000,False,407
407010110400,Aportes a caja de ahorro al personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010110000,False,407
407010110600,APORTES A CAJA DE AHORRO AL PERSONAL PENSIONADO ADMINISTRATIVO,T,EGRESO,4,407010110000,True,407
407010110610,Aportes a caja de ahorro al personal pensionado administrativo directivo no docente,D,EGRESO,4,407010110000,False,407
407010110620,Aportes a caja de ahorro al personal pensionado administrativo profesional,D,EGRESO,4,407010110000,False,407
407010110630,Aportes a cajade ahorro al personal pensionado administrativo tecnico superior,D,EGRESO,4,407010110000,False,407
407010110640,Aportes a caja de ahorro al personal pensionado administrativo y apoyo tecnico,D,EGRESO,4,407010110000,False,407
407010110800,Aportes a caja de ahorro al personal pensionado obrero,D,EGRESO,4,407010110000,False,407
407010111000,"APORTES A LOS SERVICIOS DE SALUD, ACCIDENTES PERSONALES Y GASTOS FUNERARIOS DEL PERSONAL EMPLEADO, OBRERO Y MILITAR PENSIONADO",T,EGRESO,3,407010000000,True,407
407010111200,"APORTE SEGURO HCM, VIDA Y CONTINGENCIA PERSONAL PENSIONADO DOCENTE DIRECTIVO, DOCENTE E INVESTIGACION",T,EGRESO,4,407010111000,True,407
407010111201,"Aporte al seguro hcm basico personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111202,"Aporte al seguro de vida personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111203,"Contingencia medica personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111204,"Examen medico integral personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111205,"Servicios de salud personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111206,"Aporte al seguro hcm federativo personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010111000,False,407
407010111400,"APORTE SEGURO HCM, VIDA Y CONTIGENCIA MEDICA PERSONAL PENSIONADO AUXILIAR DOCENTE E INVESTIGACION",T,EGRESO,4,407010111000,True,407
407010111401,Aporte al seguro hcm basico personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111402,Aporte al seguro de vida personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111403,Contingencia medica personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111404,Examen medico integral personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111405,Servicios de salud personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111406,Aporte al seguro hcm federativo personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010111000,False,407
407010111600,"APORTE SEGURO HCM, VIDA Y CONTINGENCIA MEDICA PERSONAL PENSIONADO ADMINISTRATIVO",T,EGRESO,4,407010111000,True,407
407010111601,Aporte al seguro de vida y accidentes personal pensionado administrativo,D,EGRESO,4,407010111000,False,407
407010111602,Examen medico tutorial personal pensionado administrativo,D,EGRESO,4,407010111000,False,407
407010111603,Aporte seguro hcm personal pensionado administrativo,D,EGRESO,4,407010111000,False,407
407010111604,Contingencia medica personal pensionado administrativo,D,EGRESO,4,407010111000,False,407
407010111800,"APORTE SEGURO HCM , VIDA Y CONTINGENCIA MEDICA PERSONAL PENSIONADO OBRERO",T,EGRESO,4,407010111000,True,407
407010111801,Aporte seguro hcm personal pensionado obrero,D,EGRESO,4,407010111000,False,407
407010111802,Aporte al seguro vida y accidentes personal pensionado obrero,D,EGRESO,4,407010111000,False,407
407010111803,Examen medico tutorial personal pensionado obrero,D,EGRESO,4,407010111000,False,407
407010111804,Contingencia medica personal pensionado obrero,D,EGRESO,4,407010111000,False,407
407010112000,"OTRAS SUBVENCIONES SOCIO - ECONOMICAS DEL PERSONAL EMPLEADO, OBRERO Y MILITAR PENSIONADO",T,EGRESO,3,407010000000,True,407
407010112200,"OTRAS SUBVENCIONES SOCIO-ECONOMICAS DEL PERSONAL PENSIONADO DOCENTE DIRECTIVO, DOCENTE E INVESTIGACION",T,EGRESO,4,407010112000,True,407
407010112201,"Bono recreacional personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112202,"Prima por hijos con discapacidad personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112203,"Prima por hijos personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112204,"Prima por hogar personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112205,"Bono asistencial personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112206,"Bono doctor personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112207,"Becas personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112208,"Ayuda para adquisicion de uniformes y utiles escolares personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112209,"Aporte patronal para gastos de guarderia y preescolar personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112210,"Aportes para la adquisicion de juguetes para los hijos del personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112211,"Ayudas para adquisicion de lentes personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112212,"Ayudas por matrimonio personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112213,"Ayudas por nacimiento personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112214,"Ayudas por defuncion personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112215,"Bono de apoyo didactico personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112216,"Bono de reconocimiento personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112217,"Bono de rendimiento personal pensionado docente directivo,docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112218,"Aporte patronal al fondo de jubilaciones personal pensionado docente directivo, docente e investigacion",D,EGRESO,4,407010112000,False,407
407010112219,Gastos de representacion personal pensionado docente directivo,D,EGRESO,4,407010112000,False,407
407010112220,Prima Familiar Personal pensionado docente directivo,D,EGRESO,4,407010112000,False,407
407010112221,Prima Familiar Personal pensionado Docente,D,EGRESO,4,407010112000,False,407
407010112222,Prima de Postgrado Especialización Personal Pensionado Docente,D,EGRESO,4,407010112000,False,407
407010112223,Prima de Transporte Personal Pensionado Docente,D,EGRESO,4,407010112000,False,407
407010112400,OTRAS SUBVENCIONES SOCIO-ECONOMICAS PERSONAL PENSIONADO AUXILIAR DOCENTE E INVESTIGACION,T,EGRESO,4,407010112000,True,407
407010112401,Bono recreacional personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112402,Prima por hijos personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112403,Bono asistencial personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112404,Prima por hijos con discapacidad personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112405,Prima por hogar personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112406,Beca escolar personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112407,Ayuda para adquisicion de uniformes y utiles escolares personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112408,Aporte patronal para gastos de guarderia y preescolar personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
407010112409,Aportes para la adquisicion de juguetes para los hijos del personal pensionado auxiliar docente e investigacion,D,EGRESO,4,407010112000,False,407
